scenario_id,scenario_name,illumination_name,illumination_quality,observation_sigma_multiplier,repetition,strategy,perception_seed,planner_seed,mean_localisation_error,mean_predicted_sigma,camera_movement,planning_success,safe_navigation_success,collision_against_truth,safety_violation_against_truth,minimum_true_safety_clearance
6,larger_safety_margin,severe_degradation,0.25,2.0,1,task_aware_active,20321311,71301,0.007279433603787175,0.006235423297814364,0.07764571353075626,True,True,False,False,0.012112950459931491
7,partial_occlusion,normal,1.0,1.0,0,fixed,20331010,81000,0.035049664110094074,0.03,0.0,False,False,False,False,-inf
7,partial_occlusion,normal,1.0,1.0,0,generic_active,20331010,81000,0.003323586034269896,0.002908244629945234,0.0520944533000791,True,True,False,False,0.005915360146042789
7,partial_occlusion,normal,1.0,1.0,0,task_aware_active,20331010,81000,0.003323586034269896,0.002908244629945234,0.0520944533000791,True,True,False,False,0.005915360146042789
7,partial_occlusion,normal,1.0,1.0,1,fixed,20331011,81001,0.060350383876892386,0.03,0.0,False,False,False,False,-inf
7,partial_occlusion,normal,1.0,1.0,1,generic_active,20331011,81001,0.006339008532223467,0.002908244629945234,0.0520944533000791,True,True,False,False,0.004345999773207805
7,partial_occlusion,normal,1.0,1.0,1,task_aware_active,20331011,81001,0.006339008532223467,0.002908244629945234,0.0520944533000791,True,True,False,False,0.004345999773207805
7,partial_occlusion,mild_degradation,0.75,1.1547005383792517,0,fixed,20331110,81100,0.05032495900127189,0.034641016151377546,0.0,False,False,False,False,-inf
7,partial_occlusion,mild_degradation,0.75,1.1547005383792517,0,generic_active,20331110,81100,0.0048654471771250075,0.00335815163993633,0.0520944533000791,True,True,False,False,0.006748492036369088
7,partial_occlusion,mild_degradation,0.75,1.1547005383792517,0,task_aware_active,20331110,81100,0.0048654471771250075,0.00335815163993633,0.0520944533000791,True,True,False,False,0.006748492036369088
7,partial_occlusion,mild_degradation,0.75,1.1547005383792517,1,fixed,20331111,81101,0.06183336007875104,0.034641016151377546,0.0,False,False,False,False,-inf
7,partial_occlusion,mild_degradation,0.75,1.1547005383792517,1,generic_active,20331111,81101,0.005852453214980676,0.00335815163993633,0.0520944533000791,True,True,False,False,0.0037111146930689422
7,partial_occlusion,mild_degradation,0.75,1.1547005383792517,1,task_aware_active,20331111,81101,0.005852453214980676,0.00335815163993633,0.0520944533000791,True,True,False,False,0.0037111146930689422
7,partial_occlusion,moderate_degradation,0.5,1.414213562373095,0,fixed,20331210,81200,0.06394242580265085,0.04242640687119285,0.0,False,False,False,False,-inf
7,partial_occlusion,moderate_degradation,0.5,1.414213562373095,0,generic_active,20331210,81200,0.006136725901251585,0.004112878998367273,0.0520944533000791,True,True,False,False,0.008596306602484885
7,partial_occlusion,moderate_degradation,0.5,1.414213562373095,0,task_aware_active,20331210,81200,0.006136725901251585,0.004112878998367273,0.0520944533000791,True,True,False,False,0.008596306602484885
7,partial_occlusion,moderate_degradation,0.5,1.414213562373095,1,fixed,20331211,81201,0.12000149837103777,0.04242640687119285,0.0,True,False,True,True,-0.018775736607887804
7,partial_occlusion,moderate_degradation,0.5,1.414213562373095,1,generic_active,20331211,81201,0.011105600141917733,0.004112878998367273,0.0520944533000791,True,False,False,True,-0.0015355353402532069
7,partial_occlusion,moderate_degradation,0.5,1.414213562373095,1,task_aware_active,20331211,81201,0.011105600141917733,0.004112878998367273,0.0520944533000791,True,False,False,True,-0.0015355353402532069
7,partial_occlusion,severe_degradation,0.25,2.0,0,fixed,20331310,81300,0.08351107411446401,0.06,0.0,False,False,False,False,-inf
7,partial_occlusion,severe_degradation,0.25,2.0,0,generic_active,20331310,81300,0.008377561688764424,0.005816489259890468,0.0520944533000791,True,True,False,False,0.014611943309834145
7,partial_occlusion,severe_degradation,0.25,2.0,0,task_aware_active,20331310,81300,0.008377561688764424,0.005816489259890468,0.0520944533000791,True,True,False,False,0.014611943309834145
7,partial_occlusion,severe_degradation,0.25,2.0,1,fixed,20331311,81301,0.09333149313699116,0.06,0.0,False,False,False,False,-inf
7,partial_occlusion,severe_degradation,0.25,2.0,1,generic_active,20331311,81301,0.009353236866700337,0.005816489259890468,0.0520944533000791,True,True,False,False,0.006766690371323441
7,partial_occlusion,severe_degradation,0.25,2.0,1,task_aware_active,20331311,81301,0.009353236866700337,0.005816489259890468,0.0520944533000791,True,True,False,False,0.006766690371323441
8,strong_occlusion,normal,1.0,1.0,0,fixed,20341010,91000,0.08146286677094083,0.04,0.0,False,False,False,False,-inf
8,strong_occlusion,normal,1.0,1.0,0,generic_active,20341010,91000,0.03748357903242472,0.026000000000000002,0.0520944533000791,False,False,False,False,-inf
8,strong_occlusion,normal,1.0,1.0,0,task_aware_active,20341010,91000,0.005742736051773752,0.0028937038504406277,0.24413930440481207,True,True,False,False,0.004975167701469501
8,strong_occlusion,normal,1.0,1.0,1,fixed,20341011,91001,0.07676347289295214,0.04,0.0,False,False,False,False,-inf
8,strong_occlusion,normal,1.0,1.0,1,generic_active,20341011,91001,0.04901748100325411,0.026000000000000002,0.0520944533000791,False,False,False,False,-inf
8,strong_occlusion,normal,1.0,1.0,1,task_aware_active,20341011,91001,0.0055447182879237505,0.0028937038504406277,0.24413930440481207,True,True,False,False,0.0009652455580210616
8,strong_occlusion,mild_degradation,0.75,1.1547005383792517,0,fixed,20341110,91100,0.0719296544982373,0.04618802153517007,0.0,False,False,False,False,-inf
8,strong_occlusion,mild_degradation,0.75,1.1547005383792517,0,generic_active,20341110,91100,0.04998569448615876,0.030022213997860547,0.0520944533000791,False,False,False,False,-inf
8,strong_occlusion,mild_degradation,0.75,1.1547005383792517,0,task_aware_active,20341110,91100,0.005235020195281722,0.0033413613940139067,0.24413930440481207,True,True,False,False,0.003824566252296607
8,strong_occlusion,mild_degradation,0.75,1.1547005383792517,1,fixed,20341111,91101,0.07604262649096558,0.04618802153517007,0.0,False,False,False,False,-inf
8,strong_occlusion,mild_degradation,0.75,1.1547005383792517,1,generic_active,20341111,91101,0.050174362723578815,0.030022213997860547,0.0520944533000791,False,False,False,False,-inf
8,strong_occlusion,mild_degradation,0.75,1.1547005383792517,1,task_aware_active,20341111,91101,0.005508386108133709,0.0033413613940139067,0.24413930440481207,True,True,False,False,0.007509481057923149
8,strong_occlusion,moderate_degradation,0.5,1.414213562373095,0,fixed,20341210,91200,0.09128645614283756,0.056568542494923796,0.0,False,False,False,False,-inf
8,strong_occlusion,moderate_degradation,0.5,1.414213562373095,0,generic_active,20341210,91200,0.06774572059733346,0.03676955262170047,0.0520944533000791,False,False,False,False,-inf
8,strong_occlusion,moderate_degradation,0.5,1.414213562373095,0,task_aware_active,20341210,91200,0.006685725298107181,0.004092315230784381,0.24413930440481207,True,True,False,False,0.008156766717986734
8,strong_occlusion,moderate_degradation,0.5,1.414213562373095,1,fixed,20341211,91201,0.09359249532028471,0.056568542494923796,0.0,False,False,False,False,-inf
8,strong_occlusion,moderate_degradation,0.5,1.414213562373095,1,generic_active,20341211,91201,0.08065524820912111,0.03676955262170047,0.0520944533000791,False,False,False,False,-inf
8,strong_occlusion,moderate_degradation,0.5,1.414213562373095,1,task_aware_active,20341211,91201,0.006963577201133084,0.004092315230784381,0.24413930440481207,True,True,False,False,0.0007087932109351904
8,strong_occlusion,severe_degradation,0.25,2.0,0,fixed,20341310,91300,0.12555966279773764,0.08,0.0,False,False,False,False,-inf
8,strong_occlusion,severe_degradation,0.25,2.0,0,generic_active,20341310,91300,0.09476705677835474,0.052000000000000005,0.0520944533000791,False,False,False,False,-inf
8,strong_occlusion,severe_degradation,0.25,2.0,0,task_aware_active,20341310,91300,0.009211295538074028,0.005787407700881255,0.24413930440481207,True,True,False,False,0.009758082444651995
8,strong_occlusion,severe_degradation,0.25,2.0,1,fixed,20341311,91301,0.20515635867873672,0.08,0.0,False,False,False,False,-inf
8,strong_occlusion,severe_degradation,0.25,2.0,1,generic_active,20341311,91301,0.1274963183829326,0.052000000000000005,0.0520944533000791,False,False,False,False,-inf
8,strong_occlusion,severe_degradation,0.25,2.0,1,task_aware_active,20341311,91301,0.014784570447440725,0.005787407700881255,0.24413930440481207,True,False,False,True,-0.0008493869236247693
9,combined_variation,normal,1.0,1.0,0,fixed,20351010,101000,0.015600980966104242,0.017288736991528685,0.0,False,False,False,False,-inf
9,combined_variation,normal,1.0,1.0,0,generic_active,20351010,101000,0.005621477804826057,0.0032740470248614974,0.0520944533000791,True,True,False,False,0.0053672420273670595
9,combined_variation,normal,1.0,1.0,0,task_aware_active,20351010,101000,0.005032979882629461,0.003001537725564889,0.15000000000000002,True,True,False,False,0.0008496004404503748
9,combined_variation,normal,1.0,1.0,1,fixed,20351011,101001,0.02446521131640531,0.017288736991528685,0.0,False,False,False,False,-inf
9,combined_variation,normal,1.0,1.0,1,generic_active,20351011,101001,0.0066351336547485614,0.0032740470248614974,0.0520944533000791,True,True,False,False,0.0055184306328903195
9,combined_variation,normal,1.0,1.0,1,task_aware_active,20351011,101001,0.005992337567882167,0.003001537725564889,0.15000000000000002,True,True,False,False,0.00415380984089545
9,combined_variation,mild_degradation,0.75,1.1547005383792517,0,fixed,20351110,101100,0.025838246713373668,0.019963313912015456,0.0,False,False,False,False,-inf
9,combined_variation,mild_degradation,0.75,1.1547005383792517,0,generic_active,20351110,101100,0.004268816254257081,0.003780543862286559,0.0520944533000791,True,True,False,False,0.007092991782996943
9,combined_variation,mild_degradation,0.75,1.1547005383792517,0,task_aware_active,20351110,101100,0.003941739711962643,0.003465877227675412,0.15000000000000002,True,True,False,False,0.005755202084282316
9,combined_variation,mild_degradation,0.75,1.1547005383792517,1,fixed,20351111,101101,0.008001360276369107,0.019963313912015456,0.0,False,False,False,False,-inf
9,combined_variation,mild_degradation,0.75,1.1547005383792517,1,generic_active,20351111,101101,0.0012233708918259582,0.003780543862286559,0.0520944533000791,True,True,False,False,0.004800326099862603
9,combined_variation,mild_degradation,0.75,1.1547005383792517,1,task_aware_active,20351111,101101,0.0011347448819092937,0.003465877227675412,0.15000000000000002,True,True,False,False,0.004800326099862603
9,combined_variation,moderate_degradation,0.5,1.414213562373095,0,fixed,20351210,101200,0.030040778444572012,0.024449966329721285,0.0,False,False,False,False,-inf
9,combined_variation,moderate_degradation,0.5,1.414213562373095,0,generic_active,20351210,101200,0.005657524071962431,0.004630201706406411,0.0520944533000791,True,True,False,False,0.007755323689975778
9,combined_variation,moderate_degradation,0.5,1.414213562373095,0,task_aware_active,20351210,101200,0.0051880519404539725,0.004244815359468359,0.15000000000000002,True,True,False,False,0.003202965647424753
9,combined_variation,moderate_degradation,0.5,1.414213562373095,1,fixed,20351211,101201,0.06535604775067119,0.024449966329721285,0.0,False,False,False,False,-inf
9,combined_variation,moderate_degradation,0.5,1.414213562373095,1,generic_active,20351211,101201,0.008590436027399364,0.004630201706406411,0.0520944533000791,True,True,False,False,0.005762497089363659
9,combined_variation,moderate_degradation,0.5,1.414213562373095,1,task_aware_active,20351211,101201,0.008046645820820854,0.004244815359468359,0.15000000000000002,True,True,False,False,0.005762497089363659
9,combined_variation,severe_degradation,0.25,2.0,0,fixed,20351310,101300,0.06285306242713457,0.03457747398305737,0.0,False,False,False,False,-inf
9,combined_variation,severe_degradation,0.25,2.0,0,generic_active,20351310,101300,0.014478033783005165,0.006548094049722995,0.0520944533000791,True,True,False,False,0.005247257932612491
9,combined_variation,severe_degradation,0.25,2.0,0,task_aware_active,20351310,101300,0.013156527265359506,0.006003075451129778,0.15000000000000002,True,True,False,False,0.0047379182875399144
9,combined_variation,severe_degradation,0.25,2.0,1,fixed,20351311,101301,0.05583400412877499,0.03457747398305737,0.0,False,False,False,False,-inf
9,combined_variation,severe_degradation,0.25,2.0,1,generic_active,20351311,101301,0.012345482758862943,0.006548094049722995,0.0520944533000791,True,True,False,False,0.000529062369821932
9,combined_variation,severe_degradation,0.25,2.0,1,task_aware_active,20351311,101301,0.011237801515612286,0.006003075451129778,0.15000000000000002,True,True,False,False,0.000529062369821932
