condition,repetition,strategy,planning_success,direct_edge_accepted,planning_iterations,planning_time_seconds,path_cost,estimated_max_point_risk,true_centre_x,true_centre_y,true_centre_z,minimum_surface_clearance_mm,minimum_safety_clearance_mm,collision,safety_margin_violation,safe_navigation
tangential_major_axis,39,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.1010259993725961,-0.026561673803336384,0.02113958834164638,12.962588022730028,4.962588022730029,False,False,True
tangential_major_axis,40,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10516116833686122,-0.022832703994492408,0.02291442081115266,11.757300123974112,3.757300123974112,False,False,True
tangential_major_axis,40,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10516116833686122,-0.022832703994492408,0.02291442081115266,,,False,False,False
tangential_major_axis,40,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10516116833686122,-0.022832703994492408,0.02291442081115266,11.757300123974112,3.757300123974112,False,False,True
tangential_major_axis,41,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10337555746696987,-0.023469289335046564,0.019569063578289,9.743294869549416,1.7432948695494161,False,False,True
tangential_major_axis,41,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10337555746696987,-0.023469289335046564,0.019569063578289,,,False,False,False
tangential_major_axis,41,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10337555746696987,-0.023469289335046564,0.019569063578289,9.743294869549416,1.7432948695494161,False,False,True
tangential_major_axis,42,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.0960666355294229,-0.027785691559458744,0.01822688494655054,12.230467801283922,4.230467801283921,False,False,True
tangential_major_axis,42,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.0960666355294229,-0.027785691559458744,0.01822688494655054,,,False,False,False
tangential_major_axis,42,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.0960666355294229,-0.027785691559458744,0.01822688494655054,12.230467801283922,4.230467801283921,False,False,True
tangential_major_axis,43,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.0994303799465156,-0.02632267838345273,0.01734104796563902,10.521347398632612,2.5213473986326114,False,False,True
tangential_major_axis,43,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.0994303799465156,-0.02632267838345273,0.01734104796563902,,,False,False,False
tangential_major_axis,43,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.0994303799465156,-0.02632267838345273,0.01734104796563902,10.521347398632612,2.5213473986326114,False,False,True
tangential_major_axis,44,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10542398500300822,-0.024602415208059197,0.019944968546090826,11.132541413451149,3.132541413451149,False,False,True
tangential_major_axis,44,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10542398500300822,-0.024602415208059197,0.019944968546090826,,,False,False,False
tangential_major_axis,44,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10542398500300822,-0.024602415208059197,0.019944968546090826,11.132541413451149,3.132541413451149,False,False,True
tangential_major_axis,45,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.11934952162767151,-0.01945196769101617,0.024290868257390838,12.100995370067638,4.100995370067638,False,False,True
tangential_major_axis,45,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.11934952162767151,-0.01945196769101617,0.024290868257390838,,,False,False,False
tangential_major_axis,45,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.11934952162767151,-0.01945196769101617,0.024290868257390838,12.100995370067638,4.100995370067638,False,False,True
tangential_major_axis,46,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.1050266566476431,-0.025043954123989555,0.020841501250726077,11.967182008806953,3.967182008806953,False,False,True
tangential_major_axis,46,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.1050266566476431,-0.025043954123989555,0.020841501250726077,,,False,False,False
tangential_major_axis,46,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.1050266566476431,-0.025043954123989555,0.020841501250726077,11.967182008806953,3.967182008806953,False,False,True
tangential_major_axis,47,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.0990815118281611,-0.02622079794564873,0.01664662539902847,10.058660339462751,2.058660339462752,False,False,True
tangential_major_axis,47,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.0990815118281611,-0.02622079794564873,0.01664662539902847,,,False,False,False
