scenario_id,scenario_name,stress_profile,repetition,variant,perception_seed,planner_seed,selected_candidate_index,mean_localisation_error,mean_predicted_sigma,camera_movement,planning_success,collision_against_truth,safety_violation_against_truth,safe_navigation_success
4,larger_anatomy,strong_combined,0,generic_baseline,20264920,13000,12,0.0765882330289781,0.051000000000000004,0.0,False,False,False,False
4,larger_anatomy,strong_combined,0,high_uncertainty_only,20264920,13000,12,0.0765882330289781,0.051000000000000004,0.0,False,False,False,False
4,larger_anatomy,strong_combined,0,alignment_only,20264920,13000,3,0.009001958440503057,0.005940187453466691,0.21213203435596428,True,False,False,True
4,larger_anatomy,strong_combined,0,full_task_aware,20264920,13000,3,0.009001958440503057,0.005940187453466691,0.21213203435596428,True,False,False,True
4,larger_anatomy,strong_combined,1,generic_baseline,20264921,13001,12,0.11355239215444894,0.051000000000000004,0.0,True,False,False,True
4,larger_anatomy,strong_combined,1,high_uncertainty_only,20264921,13001,12,0.11355239215444894,0.051000000000000004,0.0,True,False,False,True
4,larger_anatomy,strong_combined,1,alignment_only,20264921,13001,3,0.013179960005919412,0.005940187453466691,0.21213203435596428,True,False,False,True
4,larger_anatomy,strong_combined,1,full_task_aware,20264921,13001,3,0.013179960005919412,0.005940187453466691,0.21213203435596428,True,False,False,True
5,smaller_anatomy,baseline,0,generic_baseline,20265920,14000,15,0.004884961786854426,0.0030015377255648884,0.0,True,False,False,True
5,smaller_anatomy,baseline,0,high_uncertainty_only,20265920,14000,15,0.004884961786854426,0.0030015377255648884,0.0,True,False,False,True
5,smaller_anatomy,baseline,0,alignment_only,20265920,14000,15,0.004884961786854426,0.0030015377255648884,0.0,True,False,False,True
5,smaller_anatomy,baseline,0,full_task_aware,20265920,14000,15,0.004884961786854426,0.0030015377255648884,0.0,True,False,False,True
5,smaller_anatomy,baseline,1,generic_baseline,20265921,14001,15,0.003828051471519003,0.0030015377255648884,0.0,True,False,False,True
5,smaller_anatomy,baseline,1,high_uncertainty_only,20265921,14001,15,0.003828051471519003,0.0030015377255648884,0.0,True,False,False,True
5,smaller_anatomy,baseline,1,alignment_only,20265921,14001,15,0.003828051471519003,0.0030015377255648884,0.0,True,False,False,True
5,smaller_anatomy,baseline,1,full_task_aware,20265921,14001,15,0.003828051471519003,0.0030015377255648884,0.0,True,False,False,True
5,smaller_anatomy,distance_dominant,0,generic_baseline,20265920,14000,15,0.007972002593888422,0.004849596980991369,0.0,True,False,False,True
5,smaller_anatomy,distance_dominant,0,high_uncertainty_only,20265920,14000,15,0.007972002593888422,0.004849596980991369,0.0,True,False,False,True
5,smaller_anatomy,distance_dominant,0,alignment_only,20265920,14000,15,0.007972002593888422,0.004849596980991369,0.0,True,False,False,True
5,smaller_anatomy,distance_dominant,0,full_task_aware,20265920,14000,15,0.007972002593888422,0.004849596980991369,0.0,True,False,False,True
5,smaller_anatomy,distance_dominant,1,generic_baseline,20265921,14001,15,0.005469353647898815,0.004849596980991369,0.0,True,False,False,True
5,smaller_anatomy,distance_dominant,1,high_uncertainty_only,20265921,14001,15,0.005469353647898815,0.004849596980991369,0.0,True,False,False,True
5,smaller_anatomy,distance_dominant,1,alignment_only,20265921,14001,15,0.005469353647898815,0.004849596980991369,0.0,True,False,False,True
5,smaller_anatomy,distance_dominant,1,full_task_aware,20265921,14001,15,0.005469353647898815,0.004849596980991369,0.0,True,False,False,True
5,smaller_anatomy,angle_dominant,0,generic_baseline,20265920,14000,15,0.005562152345199996,0.0034069383526594073,0.0,True,False,False,True
5,smaller_anatomy,angle_dominant,0,high_uncertainty_only,20265920,14000,15,0.005562152345199996,0.0034069383526594073,0.0,True,False,False,True
5,smaller_anatomy,angle_dominant,0,alignment_only,20265920,14000,15,0.005562152345199996,0.0034069383526594073,0.0,True,False,False,True
5,smaller_anatomy,angle_dominant,0,full_task_aware,20265920,14000,15,0.005562152345199996,0.0034069383526594073,0.0,True,False,False,True
5,smaller_anatomy,angle_dominant,1,generic_baseline,20265921,14001,15,0.004188096707948629,0.0034069383526594073,0.0,True,False,False,True
5,smaller_anatomy,angle_dominant,1,high_uncertainty_only,20265921,14001,15,0.004188096707948629,0.0034069383526594073,0.0,True,False,False,True
5,smaller_anatomy,angle_dominant,1,alignment_only,20265921,14001,15,0.004188096707948629,0.0034069383526594073,0.0,True,False,False,True
5,smaller_anatomy,angle_dominant,1,full_task_aware,20265921,14001,15,0.004188096707948629,0.0034069383526594073,0.0,True,False,False,True
5,smaller_anatomy,strong_combined,0,generic_baseline,20265920,14000,15,0.009903936940693856,0.006006150902259554,0.0,True,False,False,True
5,smaller_anatomy,strong_combined,0,high_uncertainty_only,20265920,14000,15,0.009903936940693856,0.006006150902259554,0.0,True,False,False,True
5,smaller_anatomy,strong_combined,0,alignment_only,20265920,14000,15,0.009903936940693856,0.006006150902259554,0.0,True,False,False,True
5,smaller_anatomy,strong_combined,0,full_task_aware,20265920,14000,15,0.009903936940693856,0.006006150902259554,0.0,True,False,False,True
5,smaller_anatomy,strong_combined,1,generic_baseline,20265921,14001,15,0.006496514688598237,0.006006150902259554,0.0,True,False,False,True
5,smaller_anatomy,strong_combined,1,high_uncertainty_only,20265921,14001,15,0.006496514688598237,0.006006150902259554,0.0,True,False,False,True
5,smaller_anatomy,strong_combined,1,alignment_only,20265921,14001,15,0.006496514688598237,0.006006150902259554,0.0,True,False,False,True
5,smaller_anatomy,strong_combined,1,full_task_aware,20265921,14001,15,0.006496514688598237,0.006006150902259554,0.0,True,False,False,True
6,larger_safety_margin,baseline,0,generic_baseline,20266920,15000,18,0.003766090280768162,0.0032602422452589464,0.0,True,False,False,True
6,larger_safety_margin,baseline,0,high_uncertainty_only,20266920,15000,18,0.003766090280768162,0.0032602422452589464,0.0,True,False,False,True
6,larger_safety_margin,baseline,0,alignment_only,20266920,15000,17,0.0036383609150202785,0.003117711648907182,0.07764571353075626,True,False,False,True
6,larger_safety_margin,baseline,0,full_task_aware,20266920,15000,17,0.0036383609150202785,0.003117711648907182,0.07764571353075626,True,False,False,True
6,larger_safety_margin,baseline,1,generic_baseline,20266921,15001,18,0.005323033260187516,0.0032602422452589464,0.0,True,False,False,True
6,larger_safety_margin,baseline,1,high_uncertainty_only,20266921,15001,18,0.005323033260187516,0.0032602422452589464,0.0,True,False,False,True
6,larger_safety_margin,baseline,1,alignment_only,20266921,15001,17,0.005082187064593017,0.003117711648907182,0.07764571353075626,True,False,False,True
6,larger_safety_margin,baseline,1,full_task_aware,20266921,15001,17,0.005082187064593017,0.003117711648907182,0.07764571353075626,True,False,False,True
6,larger_safety_margin,distance_dominant,0,generic_baseline,20266920,15000,18,0.004389618989093408,0.003956025224526694,0.0,True,False,False,True
6,larger_safety_margin,distance_dominant,0,high_uncertainty_only,20266920,15000,18,0.004389618989093408,0.003956025224526694,0.0,True,False,False,True
6,larger_safety_margin,distance_dominant,0,alignment_only,20266920,15000,17,0.005009424895948713,0.0046476540054978905,0.07764571353075626,True,False,False,True
6,larger_safety_margin,distance_dominant,0,full_task_aware,20266920,15000,17,0.005009424895948713,0.0046476540054978905,0.07764571353075626,True,False,False,True
6,larger_safety_margin,distance_dominant,1,generic_baseline,20266921,15001,18,0.006498757545396191,0.003956025224526694,0.0,True,False,False,True
6,larger_safety_margin,distance_dominant,1,high_uncertainty_only,20266921,15001,18,0.006498757545396191,0.003956025224526694,0.0,True,False,False,True
6,larger_safety_margin,distance_dominant,1,alignment_only,20266921,15001,17,0.0076674621247937655,0.0046476540054978905,0.07764571353075626,True,False,False,True
