scenario_id,scenario_name,repetition,variant,perception_seed,planner_seed,selected_candidate_index,differs_from_generic,mean_localisation_error,mean_predicted_sigma,camera_movement,planning_success,collision_against_truth,safety_violation_against_truth,safe_navigation_success,minimum_true_safety_clearance
3,superior_shift,1,full_task_aware,20263911,10001,22,True,0.0065022494476706,0.003058118045019235,0.09153744774286736,True,False,False,True,0.00841364129259292
3,superior_shift,2,generic_baseline,20263912,10002,9,False,0.037898346085199396,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,2,alignment_only,20263912,10002,58,True,0.0032969292235349233,0.002847498140986786,0.11692792275174294,True,False,False,True,0.008174799102003907
3,superior_shift,2,uncertainty_only,20263912,10002,9,False,0.037898346085199396,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,2,full_task_aware,20263912,10002,22,True,0.003842100577106455,0.003058118045019235,0.09153744774286736,True,False,False,True,0.0070952868507042546
3,superior_shift,3,generic_baseline,20263913,10003,9,False,0.04656487104808338,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,3,alignment_only,20263913,10003,58,True,0.00634937945002688,0.002847498140986786,0.11692792275174294,True,False,False,True,0.00757423580941134
3,superior_shift,3,uncertainty_only,20263913,10003,9,False,0.04656487104808338,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,3,full_task_aware,20263913,10003,22,True,0.006377952956551594,0.003058118045019235,0.09153744774286736,True,False,False,True,0.0039080350652079664
3,superior_shift,4,generic_baseline,20263914,10004,9,False,0.0665585124311837,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,4,alignment_only,20263914,10004,58,True,0.00645987248369304,0.002847498140986786,0.11692792275174294,True,False,False,True,0.006405464336151334
3,superior_shift,4,uncertainty_only,20263914,10004,9,False,0.0665585124311837,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,4,full_task_aware,20263914,10004,22,True,0.007230487766686336,0.003058118045019235,0.09153744774286736,True,False,False,True,0.004757208339538096
3,superior_shift,5,generic_baseline,20263915,10005,9,False,0.032376722932834556,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,5,alignment_only,20263915,10005,58,True,0.003786163482091272,0.002847498140986786,0.11692792275174294,True,False,False,True,0.0031615679356420314
3,superior_shift,5,uncertainty_only,20263915,10005,9,False,0.032376722932834556,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,5,full_task_aware,20263915,10005,22,True,0.003981400228072696,0.003058118045019235,0.09153744774286736,True,False,False,True,0.0022966299203733952
3,superior_shift,6,generic_baseline,20263916,10006,9,False,0.039604330517466924,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,6,alignment_only,20263916,10006,58,True,0.0031437266110356196,0.002847498140986786,0.11692792275174294,True,False,False,True,0.0042645372848666135
3,superior_shift,6,uncertainty_only,20263916,10006,9,False,0.039604330517466924,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,6,full_task_aware,20263916,10006,22,True,0.003797586276018012,0.003058118045019235,0.09153744774286736,True,False,False,True,0.00321563957385825
3,superior_shift,7,generic_baseline,20263917,10007,9,False,0.053287807596931386,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,7,alignment_only,20263917,10007,58,True,0.004639659426264541,0.002847498140986786,0.11692792275174294,True,False,False,True,0.008032713215087672
3,superior_shift,7,uncertainty_only,20263917,10007,9,False,0.053287807596931386,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,7,full_task_aware,20263917,10007,22,True,0.005405110664114325,0.003058118045019235,0.09153744774286736,True,False,False,True,0.005858108548963617
3,superior_shift,8,generic_baseline,20263918,10008,9,False,0.035350606237487786,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,8,alignment_only,20263918,10008,58,True,0.0033210948680481066,0.002847498140986786,0.11692792275174294,True,False,False,True,0.005515673288481527
3,superior_shift,8,uncertainty_only,20263918,10008,9,False,0.035350606237487786,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,8,full_task_aware,20263918,10008,22,True,0.0037610395098720056,0.003058118045019235,0.09153744774286736,True,False,False,True,0.005664567053997925
3,superior_shift,9,generic_baseline,20263919,10009,9,False,0.061355075425053106,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,9,alignment_only,20263919,10009,58,True,0.005824887196112471,0.002847498140986786,0.11692792275174294,True,False,False,True,0.0030617392415917596
3,superior_shift,9,uncertainty_only,20263919,10009,9,False,0.061355075425053106,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,9,full_task_aware,20263919,10009,22,True,0.006571515599276401,0.003058118045019235,0.09153744774286736,True,False,False,True,0.004444189253729731
4,larger_anatomy,0,generic_baseline,20264910,11000,12,False,0.036409188209036145,0.026000000000000002,0.0,False,False,False,False,-inf
